id,es_total_ps
14351,1662.9413981574703
14352,1228.7090553626433
14353,773.2292432730253
14354,593.8522636548689
14355,557.2337207225886
14356,608.5863722022211
14357,1105.027452983634
14358,1684.70014143495
14359,1518.0265062120686
14360,635.0128997790003
14361,-274.4903815931775
14362,-766.2205319620884
14363,-1113.8627096632508
14364,-1206.7718471433993
14365,-1427.979351301163
14366,-1342.5649438162072
14367,-1627.489673832642
14368,-1808.1583749397855
14369,-832.1147249140022
14370,21.381793011800255
14371,1484.8240878496845
14372,2680.1249755481376
14373,2581.7231791821314
14374,2157.1850327048346
14375,1348.1127273295263
14376,984.6508232496448
14377,591.8677285203013
14378,426.69734966284705
14379,326.1228519952744
14380,330.67150025191165
14381,834.6816892885187
14382,1496.9887399862027
14383,1285.5107032026583
14384,390.27085841799936
14385,-1060.2792691823802
14386,-1559.5081107943984
14387,-1953.6877120273323
14388,-2266.841107619532
14389,-2450.983714621818
14390,-2769.0869172464545
14391,-2845.018638168092
14392,-2655.229511223968
14393,-1956.1841788971112
14394,-245.028400058724
14395,1242.882644246185
14396,2520.289550091913
14397,2518.815774734965
14398,2175.2237744412923
14399,1422.8900010070513
14400,1024.0027970038664
14401,620.8345732111488
14402,331.0295165291538
14403,294.7377773762988
14404,185.58409407629193
14405,406.2275509301134
14406,662.2893536962356
14407,357.65684690740505
14408,-1236.1849420401718
14409,-2602.5305100541514
14410,-2886.3924223999466
14411,-3215.532873603474
14412,-3235.386410626461
14413,-3275.426232770871
14414,-3273.0714199691565
14415,-3297.3904341418624
14416,-3017.725927839045
14417,-2592.8674677281733
14418,-747.7573330927291
14419,1259.221853300012
14420,2477.7458123723986
14421,2562.77343966144
14422,2268.9336039350314
14423,1563.348108787124
14424,1178.3489620340008
14425,599.0797079304009
14426,460.5236220591437
14427,452.07163250010194
14428,372.84008375256155
14429,520.6414296637338
14430,665.4425881886547
14431,133.83496732175666
14432,-1645.7354001542033
14433,-3007.271678070047
14434,-3028.5165787643696
14435,-3275.8540964352196
14436,-3251.238282802147
14437,-2950.1815607815006
14438,-2879.0923645147445
14439,-2802.2864864156327
14440,-2747.7873337100887
14441,-2216.162783141789
14442,-476.51435734185964
14443,1344.843147168472
14444,2536.5259713060423
14445,2657.1177147603735
14446,2430.4503407740067
14447,1944.0580087633707
14448,1524.3167651244685
14449,859.3475567656582
14450,686.4892379616363
14451,617.3930176179897
14452,768.7284596813283
14453,1163.675657059785
14454,1681.2691759128622
14455,1758.1292946247095
14456,842.1998837985977
14457,-459.8383890582192
14458,-1107.86732485128
14459,-1428.3670243688089
14460,-1288.3018956330552
14461,-1093.0611924858888
14462,-1704.3967860062235
14463,-1460.4188600949183
14464,-1174.1091415864958
14465,-803.7604311048652
14466,176.0468059612817
14467,1462.7804749458414
14468,2719.128561523708
14469,2738.6667757048253
14470,2427.2025354552566
14471,1596.4651210659176
14472,1204.0192839430836
14473,752.1737952896731
14474,576.127370194536
14475,536.2054057733337
14476,557.8894133728766
14477,1024.5109643525866
14478,1472.0541406303523
14479,1468.3149764722202
14480,676.1418570675995
14481,-236.8662537716073
14482,-891.7616024523235
