id,es_total_ps
14351,1713.0920031592327
14352,1176.3426968272547
14353,902.5354018264894
14354,666.6113343643824
14355,573.9934782515867
14356,586.7517679477046
14357,1066.0546019866372
14358,1693.1848201858445
14359,1593.91674941721
14360,804.9335903050576
14361,-57.20813994007085
14362,-693.7932722423922
14363,-1056.8915595512126
14364,-1250.6711105608558
14365,-1469.0706252593316
14366,-1392.8771072142522
14367,-1679.2588359718086
14368,-1843.8309197718715
14369,-837.8265851403181
14370,28.761048741837154
14371,1424.9831779729293
14372,2813.354863661214
14373,2595.3060738777513
14374,2022.3452136442822
14375,1417.6674272242644
14376,960.6070166474234
14377,756.7832559415006
14378,523.6952271155026
14379,374.6519638557157
14380,342.93704241775504
14381,824.2516424480519
14382,1522.2087746978323
14383,1385.4147541736497
14384,608.498436907772
14385,-864.826552878022
14386,-1519.2084239639971
14387,-1951.0640606803895
14388,-2355.247699850735
14389,-2534.248936480455
14390,-2840.244646082787
14391,-2904.6461413179163
14392,-2717.8829420583593
14393,-2007.6041515612244
14394,-219.99078352245743
14395,1201.6372654117226
14396,2683.454169164516
14397,2560.788905992506
14398,2072.3563369050307
14399,1509.8277565976828
14400,1015.0035733419329
14401,798.0430895638847
14402,437.7045374088938
14403,341.0642075569933
14404,209.55216346565854
14405,406.4723818079856
14406,695.7243272042799
14407,456.671203779639
14408,-1079.3154699942725
14409,-2489.851226184162
14410,-2901.307520450494
14411,-3217.2042630070196
14412,-3339.423673058393
14413,-3386.938102227069
14414,-3381.9969386170637
14415,-3378.8477194822517
14416,-3096.7282108478307
14417,-2641.1576480473013
14418,-698.3316327935585
14419,1242.3880763549002
14420,2635.0720714239033
14421,2606.1292895117454
14422,2157.2106729534585
14423,1654.0462888256752
14424,1150.7133453319489
14425,732.5092813472658
14426,545.3957115939133
14427,486.6946003315511
14428,382.8103329723431
14429,521.8080127298936
14430,721.6382784515656
14431,256.7640126353235
14432,-1509.8138787587052
14433,-2902.7185745419997
14434,-3053.160887127599
14435,-3309.805407480943
14436,-3373.5176359276516
14437,-3053.53373264454
14438,-2978.549724444851
14439,-2882.842998528567
14440,-2814.38448118415
14441,-2245.4193078903213
14442,-391.13903916893827
14443,1316.0066957994695
14444,2673.1209200535827
14445,2646.0189581463083
14446,2292.8359640480344
14447,2018.8038574779366
14448,1484.870742103115
14449,991.4174638110239
14450,752.2326868044012
14451,620.2713584883546
14452,732.1774209684057
14453,1103.8785664168768
14454,1645.3958940175387
14455,1848.4513934306513
14456,1036.640826612436
14457,-240.32793170756406
14458,-1037.9424184996778
14459,-1376.1927386158752
14460,-1341.9206553377662
14461,-1119.9470055187705
14462,-1753.916248413957
14463,-1475.717567013315
14464,-1143.402968597144
14465,-758.2122772713094
14466,233.16854120329032
14467,1427.2768022085008
14468,2862.548856416776
14469,2750.183501288368
14470,2301.451088214787
14471,1666.5503770768833
14472,1161.7041463056414
14473,898.4465449374521
14474,658.5956763173058
14475,564.1438570836474
14476,540.0707515116366
14477,996.578575899523
14478,1475.8252537792443
14479,1554.3908365212496
14480,839.082085035491
14481,-18.942123653594308
14482,-805.7828334005474
14483,-1044.7426109424075
14484,-1337.752089229671
14485,-1204.5185909462052
14486,-1632.8382910271787
14487,-1642.4323778845421
14488,-1275.5821073046088
14489,-724.9623077174589
14490,191.1940732138645
14491,1570.2388853706227
14492,2865.2397993485924
14493,2508.3314562578917
14494,1940.349092814355
14495,1533.2184396579405
14496,1036.5424100242444
14497,709.6685649090773
14498,352.5834947993606
14499,120.01159032484259
14500,104.41484683353141
14501,512.3549628552385
14502,1138.5289095456283
14503,1192.6435992324084
14504,572.6628226586006
14505,-565.4852853502996
