id,es_total_ps
14351,1676.3735566220985
14352,1232.3024429464672
14353,779.7082223054773
14354,593.5767070619214
14355,555.2571928292488
14356,608.2374846922746
14357,1103.3287409062955
14358,1680.5099879515176
14359,1516.768717135298
14360,626.0920019172111
14361,-285.23396534720763
14362,-778.179671914668
14363,-1129.6611383018526
14364,-1227.6233673770985
14365,-1450.8869330316097
14366,-1360.517434698168
14367,-1638.5372075903572
14368,-1821.6948131558381
14369,-864.2406290504596
14370,9.734003490875352
14371,1486.8663556445292
14372,2681.7406678408092
14373,2584.598520876717
14374,2151.7751132918766
14375,1355.0768541631626
14376,978.8033601890797
14377,586.476917930175
14378,418.34219082218544
14379,313.55653932478685
14380,318.9558972685118
14381,823.4687091590037
14382,1487.220134515859
14383,1276.2483115372709
14384,365.2476645683048
14385,-1063.7463444868276
14386,-1560.75805978388
14387,-1951.3703077442358
14388,-2272.8568515819825
14389,-2459.833313718775
14390,-2780.0908863156533
14391,-2853.4467249222544
14392,-2659.7723207725858
14393,-1973.0740455543028
14394,-262.56230984839215
14395,1238.7264016935987
14396,2511.9269987314087
14397,2512.2277042422434
14398,2159.156394520237
14399,1424.0597759420566
14400,1013.1404729632055
14401,611.3460996438437
14402,319.44864321279744
14403,282.90569193239355
14404,169.96764868505107
14405,391.45627822781853
14406,649.7824352937537
14407,348.69101994160343
14408,-1240.7554337419087
14409,-2578.4064412138096
14410,-2869.2374430957784
14411,-3211.783789070215
14412,-3236.191931188669
14413,-3274.860282668641
14414,-3271.48612576783
14415,-3298.5419268325036
14416,-3016.819119996198
14417,-2610.8005985003597
14418,-773.4206041366986
14419,1246.9284101176422
14420,2471.329381018927
14421,2555.7244629711304
14422,2255.8180551624137
14423,1563.264408906156
14424,1173.6987690067126
14425,604.1842153417194
14426,456.2103925244441
14427,444.1407011726118
14428,361.88957841784907
14429,505.56290623200977
14430,645.348764201217
14431,116.89757754217733
14432,-1643.3232416391395
14433,-2980.4388824490575
14434,-3008.1185293559743
14435,-3261.345038021234
14436,-3245.9631064664973
14437,-2952.3355098769903
14438,-2880.6631232193517
14439,-2803.738236848759
14440,-2751.015571045483
14441,-2240.440465770841
14442,-514.160834343746
14443,1336.5505954607324
14444,2537.0199767205586
14445,2668.2202735581877
14446,2425.965273916188
14447,1949.2917526570648
14448,1523.603374203614
14449,864.9052863008097
14450,688.5522219909383
14451,620.043628610861
14452,773.285050324184
14453,1168.9183581977504
14454,1691.865009311503
14455,1752.0608870143383
14456,825.1055685075478
14457,-471.3247113780988
14458,-1118.9923470144952
14459,-1442.5664982210428
14460,-1305.913583771003
14461,-1120.7039278580978
14462,-1722.6135105516214
14463,-1483.6232122595566
14464,-1209.7718190763612
14465,-852.973006594613
14466,147.81818993636625
14467,1456.710330360881
14468,2717.347451556382
14469,2742.2308404367695
14470,2418.7631587689375
14471,1603.2523958608117
14472,1204.2622645609254
14473,752.9972439573535
14474,572.6154017971696
14475,530.5026466195554
14476,556.2018783985046
14477,1019.132098093937
14478,1469.4351756809206
14479,1463.6619817808198
14480,669.547780058532
14481,-247.82380034727282
14482,-908.2379121822631
14483,-1138.979926763086
14484,-1321.0412849378358
14485,-1206.391947654028
14486,-1603.0004462759173
14487,-1617.306037888372
14488,-1305.702539098179
14489,-771.0977097847241
14490,188.7321612213581
14491,1632.7605250117822
14492,2741.5150683937727
14493,2503.461130508463
14494,2080.4861024649454
14495,1482.6909568400642
14496,1078.6212358007074
14497,564.8081472085172
14498,257.59571400373744
14499,72.04077883198227
14500,98.59766170225632
14501,529.7296812147513
14502,1103.2497470495962
14503,1074.693839820075
14504,325.19186544467846
14505,-780.2888758265315
14506,-1534.4778375336189
14507,-1402.0266842890235
14508,-1570.4108563564519
14509,-1647.313527216521
14510,-1363.2575695470975
14511,-1604.1458660058559
14512,-1584.6412413833827
14513,-776.2759783008
14514,463.4547314224713
14515,1696.3960015151356
14516,2806.9292802208415
14517,2532.5375677295747
14518,2162.7051136799014
14519,1569.628477243894
14520,1248.2895666472355
14521,609.3510014924931
14522,457.4938148757147
14523,269.60984726691845
14524,284.2784435729214
14525,663.9635018197091
14526,1310.7333857571195
14527,1238.7522420341593
14528,273.9949801007375
14529,-1359.510655450251
14530,-1912.1451679201405
14531,-1997.6526295300773
14532,-2043.4739483758972
14533,-2171.298367232653
14534,-2290.684080294937
14535,-2014.6811911222348
14536,-1716.79860469424
14537,-629.4622012902172
14538,367.88667865148193
14539,1628.8912772328288
14540,2750.2044028016367
14541,2683.6833266334297
14542,2313.2326948161103
14543,1775.9104804585218
14544,1400.7491830355946
14545,991.2215593589066
14546,735.8446451199075
14547,694.8610624807405
14548,698.3739516452704
14549,1045.7415119999775
14550,1560.0938544481269
14551,1521.6967626301177
14552,508.42827772932566
14553,-806.2109223834705
14554,-1193.8433720957703
14555,-1607.3136751042075
14556,-1787.087525998788
14557,-1675.13255452274
14558,-2298.976055695635
14559,-1945.6692320031111
14560,-1595.636710053936
14561,-590.0667308493124
14562,418.9613346718768
14563,1581.2812450595295
14564,2673.1242003134766
14565,2465.086461080069
14566,2036.2091132991231
14567,1555.1899294557509
14568,1062.2120573940692
14569,685.8517284707939
14570,405.37201739196485
14571,261.9708372595828
14572,100.00527982735628
14573,318.3017815964056
14574,488.4201590690878
14575,254.77722508079958
14576,-1074.681993679442
14577,-2580.2160595825285
14578,-2826.602343195291
14579,-2975.1151711727016
14580,-3067.9458525201494
14581,-3189.2617650468296
14582,-3184.595250254894
14583,-3186.0735825920824
14584,-3104.9033547807667
14585,-1971.5258549854939
14586,-164.64927830544195
14587,1561.0736394076212
14588,2673.9516884327572
14589,2586.834932650458
14590,2296.856418883142
14591,1494.334387260362
14592,1085.0567969330887
14593,621.4823597863725
14594,401.0296727281329
14595,378.3060854531056
14596,266.366257360975
14597,274.37551314622806
14598,345.4297994772597
14599,-506.24827755969096
14600,-2176.605158806606
14601,-3309.358459622348
14602,-3390.8738784972143
14603,-3545.9987596202536
14604,-3483.7129855905787
14605,-3467.4852980160276
14606,-3488.190746356016
14607,-3554.5383346573176
14608,-3438.3135922555766
14609,-2778.6756856225406
14610,-651.9753086584961
14611,1481.09542386253
14612,2507.2144390464246
14613,2603.330129597716
14614,2428.1563720754666
14615,1649.5133080914711
14616,1298.5345992660561
14617,675.1145012563491
14618,481.2958755798686
14619,546.7938018956443
14620,675.2576689788118
14621,1127.384186672902
14622,1555.5302081243722
14623,1842.8082017088254
14624,1149.2029041646124
14625,-276.31607150784504
14626,-1226.8782322260072
14627,-1908.2765622014213
14628,-1734.7423526770797
14629,-1650.0185006361212
14630,-2076.129946460402
14631,-2193.46045478685
14632,-1954.5691869527436
14633,-871.6868306639797
14634,106.80989996734108
14635,1529.4552908265084
14636,2640.6549192886937
14637,2571.669081828569
14638,2147.6125093220107
14639,1556.3578005926497
14640,1183.6306496277589
14641,741.8823757076734
14642,513.6796075542483
14643,405.4620607775471
14644,428.60008289804273
14645,910.9144462823631
14646,1599.296744537204
14647,1841.2902609787313
14648,1093.8448154346738
14649,45.35408838462321
14650,-523.6525942913461
14651,-1294.1313275321131
14652,-1712.4360452837452
14653,-2018.708636073563
14654,-2341.1813835332996
14655,-2439.629930437979
14656,-2161.344575279346
14657,-1048.312791345856
14658,120.53851617761158
14659,1545.9236597819563
14660,2507.9159099386484
14661,2437.5398221316564
14662,1956.4568079266146
14663,1464.4939402307846
14664,1023.5114837386772
14665,543.3386252623063
14666,257.7768050673495
14667,213.29046617840996
14668,300.21774869006885
14669,547.5195692117697
14670,1097.9019554864258
14671,1006.459742904658
14672,-88.49148754663905
14673,-1782.092133291157
14674,-2306.5175024272144
14675,-2587.02265575519
14676,-2690.678481526288
14677,-2749.2438015270895
14678,-2790.7744137099644
14679,-2903.2288400717675
14680,-2727.987639152152
14681,-2034.3246226179508
14682,-267.98133977910146
14683,1281.3166716293858
14684,2405.1345828065196
14685,2164.4730431303115
14686,1731.501565851231
14687,1050.6480750585465
14688,739.0502460400543
14689,194.4833338387324
14690,39.71723472132284
14691,-110.63140345568995
14692,-31.55993427329718
14693,57.157906128729884
14694,175.62986170979732
14695,-950.912402101968
14696,-2327.368147962262
14697,-3182.2202817253
14698,-3291.25545085582
14699,-3389.360982594594
14700,-3408.354833319619
14701,-3454.368117678829
14702,-3511.2673108753966
14703,-3591.5046165443587
14704,-3444.236427610361
14705,-2951.5812346356342
14706,-1128.7538515674812
14707,1245.1490307624533
14708,2413.3890692128634
14709,2430.62040854151
