id,es_total_ps
14351,1693.7982445420976
14352,1121.9472038416493
14353,822.8063467140113
14354,506.0850146078786
14355,386.29085572128326
14356,426.0902537565305
14357,881.6541977739843
14358,1394.677035117123
14359,1269.2337223363368
14360,404.94236231238904
14361,-369.62656483523716
14362,-773.8987703349674
14363,-1080.0922649968625
14364,-1213.5325670691961
14365,-1545.32304256845
14366,-1353.1307009790103
14367,-1587.0205772401532
14368,-1846.9909836168267
14369,-1214.3426678817157
14370,-164.75296881408184
14371,1489.8059553742896
14372,2652.753101086039
14373,2559.83469104521
14374,2017.2114886572576
14375,1408.4600939738853
14376,813.8297837392417
14377,512.4406795612271
14378,287.9648548586146
14379,58.26386598366733
14380,51.42904540783163
14381,479.57767673343506
14382,1146.0231227268282
14383,949.6286976747434
14384,-92.06791825546156
14385,-1193.3833638395297
14386,-1593.8313023637152
14387,-1832.6712698255456
14388,-2317.8235356710557
14389,-2604.9387009588545
14390,-3048.943925262704
14391,-3093.651554058558
14392,-2915.749848737763
14393,-2414.164624924049
14394,-625.5513726536044
14395,1036.2878416842645
14396,2233.0917117073996
14397,2296.717189015463
14398,1822.9204964214819
14399,1319.0349263638414
14400,764.250336176078
14401,383.7500633589011
14402,88.01004920069299
14403,42.905540744838646
14404,-145.5821386507313
14405,39.62904751006488
14406,291.1677156066771
14407,70.56135287473002
14408,-1590.582546042432
14409,-2407.9544364147037
14410,-2691.4510150606616
14411,-3167.007625478856
14412,-3224.716445641654
14413,-3265.235030742265
14414,-3273.322444695493
14415,-3380.02475540118
14416,-3159.746305523154
14417,-3015.082634309841
14418,-1196.840501121814
14419,1070.0464489467881
14420,2287.044665687661
14421,2344.978630195602
14422,2015.558325303432
14423,1500.3283649093692
14424,1089.050082786156
14425,716.5679539496854
14426,393.91059847917444
14427,295.1785852497768
14428,125.32017384484064
14429,161.00846327763009
14430,116.77752761948929
14431,-356.6637794880498
14432,-1955.6786669718285
14433,-2826.860712067702
14434,-2822.655009245774
14435,-3131.410505878041
14436,-3229.207736838174
14437,-3053.0588307776998
14438,-3015.3601309972482
14439,-2953.3202430587767
14440,-2950.1764862863574
14441,-2664.2411929994196
14442,-1056.151572046906
14443,1120.712700827372
14444,2418.379966315068
14445,2747.2394222034354
14446,2267.2828845096565
14447,2001.1310511951724
14448,1509.0637964386747
14449,1069.5931850696843
14450,798.8645794851441
14451,700.278519748844
14452,805.0942700375856
14453,1115.2791736228974
14454,1641.0600225308194
14455,1380.2507517655429
14456,373.7180919795951
14457,-762.3992249256721
14458,-1287.9016957248018
14459,-1604.6834063911274
14460,-1422.3120086031918
14461,-1351.2605079548161
14462,-1859.410119510543
14463,-1709.333009414488
14464,-1658.655406823415
14465,-1525.4767227058555
14466,-325.81176578380376
14467,1241.780890359505
14468,2576.455624047321
14469,2703.7668211162663
14470,2168.5789295636796
14471,1549.9017508537072
14472,1111.4818303316824
14473,743.0089493450181
14474,458.3906875742478
14475,315.9254213843251
14476,380.9734144531925
14477,718.9893157537215
14478,1199.9945421992206
14479,1144.4498091213975
14480,448.3388971302504
14481,-443.74976398690404
14482,-1117.311389009723
14483,-1285.1839978933629
14484,-1400.6198928514034
14485,-1359.7348841628614
14486,-1665.7679693063167
14487,-1630.0560412054679
14488,-1536.7474010523156
14489,-1215.2788712637096
