id,es_total_ps
14351,1649.5092396928421
14352,1225.1156677788194
14353,766.7502642405732
14354,594.1278202478165
14355,559.2102486159284
14356,608.9352597121676
14357,1106.7261650609726
14358,1688.8902949183823
14359,1519.2842952888395
14360,643.9337976407899
14361,-263.7467978391474
14362,-754.2613920095089
14363,-1098.064281024649
14364,-1185.9203269097004
14365,-1405.0717695707165
14366,-1324.6124529342467
14367,-1616.4421400749272
14368,-1794.621936723733
14369,-799.9888207775451
14370,33.02958253272516
14371,1482.7818200548402
14372,2678.5092832554665
14373,2578.8478374875463
14374,2162.594952117793
14375,1341.1486004958902
14376,990.4982863102099
14377,597.2585391104277
14378,435.0525085035086
14379,338.68916466576195
14380,342.38710323531143
14381,845.894669418034
14382,1506.7573454565468
14383,1294.773094868046
14384,415.29405226769404
14385,-1056.812193877933
14386,-1558.2581618049173
14387,-1956.005116310429
14388,-2260.8253636570817
14389,-2442.134115524861
14390,-2758.0829481772566
14391,-2836.5905514139295
14392,-2650.6867016753504
14393,-1939.29431223992
14394,-227.49449026905586
14395,1247.0388867987717
14396,2528.652101452418
14397,2525.403845227687
14398,2191.2911543623477
14399,1421.7202260720462
14400,1034.8651210445275
14401,630.323046778454
14402,342.6103898455102
14403,306.56986282020415
14404,201.2005394675328
14405,420.9988236324083
14406,674.7962720987177
14407,366.6226738732068
14408,-1231.6144503384348
14409,-2626.6545788944936
14410,-2903.547401704115
14411,-3219.281958136734
14412,-3234.580890064254
14413,-3275.9921828731012
14414,-3274.6567141704836
14415,-3296.238941451222
14416,-3018.6327356818924
14417,-2574.934336955987
14418,-722.0940620487596
14419,1271.5152964823822
14420,2484.16224372587
14421,2569.8224163517502
14422,2282.0491527076497
14423,1563.4318086680923
14424,1182.9991550612892
14425,593.9752005190825
14426,464.83685159384333
14427,460.00256382759216
14428,383.79058908727404
14429,535.7199530954579
14430,685.5364121760924
14431,150.772357101336
14432,-1648.1475586692668
14433,-3034.104473691037
14434,-3048.9146281727653
14435,-3290.363154849205
14436,-3256.5134591377973
14437,-2948.0276116860114
14438,-2877.521605810138
14439,-2800.834735982507
14440,-2744.5590963746945
14441,-2191.8851005127376
14442,-438.8678803399732
14443,1353.1356988762118
14444,2536.0319658915255
14445,2646.01515596256
14446,2434.935407631825
14447,1938.824264869677
14448,1525.030156045323
14449,853.7898272305067
14450,684.4262539323342
14451,614.7424066251185
14452,764.1718690384729
14453,1158.43295592182
14454,1670.673342514222
14455,1764.1977022350804
14456,859.2941990896476
14457,-448.35206673833966
14458,-1096.7423026880651
14459,-1414.1675505165756
14460,-1270.6902074951076
14461,-1065.41845711368
14462,-1686.1800614608255
14463,-1437.21450793028
14464,-1138.4464640966307
14465,-754.5478556151177
14466,204.27542198619716
14467,1468.8506195308019
14468,2720.909671491034
14469,2735.102710972881
14470,2435.641912141576
14471,1589.677846271024
14472,1203.7763033252418
14473,751.3503466219927
14474,579.6393385919023
14475,541.9081649271121
14476,559.5769483472485
14477,1029.8898306112362
14478,1474.6731055797836
14479,1472.9679711636206
14480,682.7359340766671
14481,-225.90870719594173
14482,-875.285292722384
14483,-1096.6492009508631
14484,-1276.1697750244764
14485,-1150.5482597253624
14486,-1565.8345506295843
14487,-1587.4133261803013
14488,-1252.5013934612718
14489,-696.9852224332478
14490,203.74517363398022
14491,1628.3567584373134
14492,2734.338951375638
14493,2494.79183349349
14494,2085.952386289364
14495,1462.7311580511791
14496,1078.3749208044342
14497,562.866808233387
14498,269.1234039362136
14499,90.61109765392312
14500,112.94688766007185
14501,543.0768156495011
